shift_id,date,shift,nurse_id,nurse_name,role
SH-001744,2018-05-22,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-001744,2018-05-22,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001744,2018-05-22,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001744,2018-05-22,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001744,2018-05-22,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-017,Sam Meyer,Charge Nurse
SH-001745,2018-05-23,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-001745,2018-05-23,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-010,Priya Park,Charge Nurse
SH-001746,2018-05-23,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-001746,2018-05-23,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-035,Maya Costa,Charge Nurse
SH-001747,2018-05-24,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001747,2018-05-24,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-021,Ben Rossi,Charge Nurse
SH-001748,2018-05-24,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-001748,2018-05-24,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-041,Yara Okafor,Charge Nurse
SH-001749,2018-05-25,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-001749,2018-05-25,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-029,Omar Adeyemi,Charge Nurse
SH-001750,2018-05-25,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001750,2018-05-25,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-007,Sam Khan,Charge Nurse
SH-001751,2018-05-26,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001751,2018-05-26,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-004,Sara Adeyemi,Charge Nurse
SH-001752,2018-05-26,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-001752,2018-05-26,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-006,Mei Sharma,Charge Nurse
SH-001753,2018-05-27,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001753,2018-05-27,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-001754,2018-05-27,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001754,2018-05-27,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-030,Tom Nguyen,Charge Nurse
SH-001755,2018-05-28,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-001755,2018-05-28,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-010,Priya Park,Charge Nurse
SH-001756,2018-05-28,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001756,2018-05-28,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-040,Hana Meyer,Charge Nurse
SH-001757,2018-05-29,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001757,2018-05-29,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-037,Diego Meyer,Charge Nurse
SH-001758,2018-05-29,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-001758,2018-05-29,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-001,Diego Costa,Charge Nurse
SH-001759,2018-05-30,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001759,2018-05-30,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-035,Maya Costa,Charge Nurse
SH-001760,2018-05-30,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-001760,2018-05-30,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-036,Ana Bauer,Charge Nurse
SH-001761,2018-05-31,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-001761,2018-05-31,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-001,Diego Costa,Charge Nurse
SH-001762,2018-05-31,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-001762,2018-05-31,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-009,Amara Bauer,Charge Nurse
SH-001763,2018-06-01,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-001763,2018-06-01,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-042,Priya Mensah,Charge Nurse
SH-001764,2018-06-01,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-001764,2018-06-01,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-036,Ana Bauer,Charge Nurse
SH-001765,2018-06-02,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001765,2018-06-02,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-039,Grace Dubois,Charge Nurse
SH-001766,2018-06-02,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001766,2018-06-02,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-014,Sofia Mensah,Charge Nurse
SH-001767,2018-06-03,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-001767,2018-06-03,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-018,Omar Ivanov,Charge Nurse
SH-001768,2018-06-03,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-001768,2018-06-03,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-023,Sam Okafor,Charge Nurse
SH-001769,2018-06-04,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-037,Diego Meyer,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-001769,2018-06-04,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-042,Priya Mensah,Charge Nurse
SH-001770,2018-06-04,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-001770,2018-06-04,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-029,Omar Adeyemi,Charge Nurse
SH-001771,2018-06-05,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-001771,2018-06-05,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-026,Jack Silva,Charge Nurse
SH-001772,2018-06-05,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-001772,2018-06-05,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-015,Leo Adeyemi,Charge Nurse
SH-001773,2018-06-06,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-001773,2018-06-06,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-016,Ivan Adeyemi,Charge Nurse
SH-001774,2018-06-06,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-001774,2018-06-06,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-020,Ana Silva,Charge Nurse
SH-001775,2018-06-07,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001775,2018-06-07,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-029,Omar Adeyemi,Charge Nurse
SH-001776,2018-06-07,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-003,Tom Dubois,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-001776,2018-06-07,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-030,Tom Nguyen,Charge Nurse
SH-001777,2018-06-08,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-001777,2018-06-08,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-001778,2018-06-08,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-001778,2018-06-08,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-001779,2018-06-09,Day (07-19),RN-035,Maya Costa,Charge Nurse
SH-001779,2018-06-09,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-001779,2018-06-09,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-001779,2018-06-09,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
